Institute,Course,State,Category,Quota,Course_Type,Institute_Type,Annual_Fees,Stipend_Year1,Bond_Years,Bond_Amount,Total_Beds
"MAHARAJAH IMS, VIZIANAGARAM",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,,1.0,4000000.0,850.0
"MAHARAJAH IMS, VIZIANAGARAM",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,,1.0,4000000.0,850.0
"MAHARAJAH IMS, VIZIANAGARAM",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,,1.0,4000000.0,850.0
"NARAYANA MED COLL, NELLORE",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",ANAESTHESIOLOGY,ANDHRA PRADESH,ST,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",ANAESTHESIOLOGY,ANDHRA PRADESH,ST,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NIMRA INST OF MED SCI, KRISHNA",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,,1.0,4000000.0,
"NIMRA INST OF MED SCI, KRISHNA",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,,1.0,4000000.0,
"NRI INST OF MED SCI, VIZAG",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,40000.0,1.0,4000000.0,980.0
"NRI INST OF MED SCI, VIZAG",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,40000.0,1.0,4000000.0,980.0
"NRI INST OF MED SCI, VIZAG",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,40000.0,1.0,4000000.0,980.0
"NRI INST OF MED SCI, VIZAG",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,40000.0,1.0,4000000.0,980.0
"NRI INST OF MED SCI, VIZAG",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,40000.0,1.0,4000000.0,980.0
"NRI INST OF MED SCI, VIZAG",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,40000.0,1.0,4000000.0,980.0
"NRI INST OF MED SCI, VIZAG",ANAESTHESIOLOGY,ANDHRA PRADESH,ST,State Government,Clinical,Unknown,496800.0,40000.0,1.0,4000000.0,980.0
"NRI MED COLL, GUNTUR",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,27000.0,1.0,4000000.0,1050.0
"NRI MED COLL, GUNTUR",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,27000.0,1.0,4000000.0,1050.0
"NRI MED COLL, GUNTUR",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,27000.0,1.0,4000000.0,1050.0
"NRI MED COLL, GUNTUR",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,27000.0,1.0,4000000.0,1050.0
"NRI MED COLL, GUNTUR",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,27000.0,1.0,4000000.0,1050.0
"NRI MED COLL, GUNTUR",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,27000.0,1.0,4000000.0,1050.0
"NRI MED COLL, GUNTUR",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,27000.0,1.0,4000000.0,1050.0
"NRI MED COLL, GUNTUR",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,27000.0,1.0,4000000.0,1050.0
"NRI MED COLL, GUNTUR",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,27000.0,1.0,4000000.0,1050.0
"NRI MED COLL, GUNTUR",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,27000.0,1.0,4000000.0,1050.0
"NRI MED COLL, GUNTUR",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,27000.0,1.0,4000000.0,1050.0
"NRI MED COLL, GUNTUR",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,27000.0,1.0,4000000.0,1050.0
"PES IMS, KUPPAM",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,975.0
"PES IMS, KUPPAM",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,975.0
"PES IMS, KUPPAM",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC_PH,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,975.0
"PES IMS, KUPPAM",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,975.0
"PES IMS, KUPPAM",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,975.0
"PES IMS, KUPPAM",ANAESTHESIOLOGY,ANDHRA PRADESH,ST,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,975.0
"PES IMS, KUPPAM",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,975.0
"PES IMS, KUPPAM",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,975.0
"PES IMS, KUPPAM",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,975.0
"PES IMS, KUPPAM",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,975.0
"RAJIV GANDHI IMS, KADAPA",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, ONGOLE",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,500.0
"RAJIV GANDHI IMS, ONGOLE",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,500.0
"RAJIV GANDHI IMS, ONGOLE",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,500.0
"RAJIV GANDHI IMS, ONGOLE",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,500.0
"RAJIV GANDHI IMS, ONGOLE",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,500.0
"RAJIV GANDHI IMS, ONGOLE",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,500.0
"RAJIV GANDHI IMS, ONGOLE",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,500.0
"RAJIV GANDHI IMS, ONGOLE",ANAESTHESIOLOGY,ANDHRA PRADESH,ST,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,500.0
"RAJIV GANDHI IMS, ONGOLE",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,500.0
"RAJIV GANDHI IMS, SRIKAKULAM",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,532.0
"RAJIV GANDHI IMS, SRIKAKULAM",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,532.0
"RAJIV GANDHI IMS, SRIKAKULAM",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,532.0
"RAJIV GANDHI IMS, SRIKAKULAM",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,532.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC_PH,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL_PH,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,ST,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC_PH,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"SANTHIRAM MED COLL, NANDYAL",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,930.0
"SANTHIRAM MED COLL, NANDYAL",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,930.0
"SANTHIRAM MED COLL, NANDYAL",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,930.0
"SANTHIRAM MED COLL, NANDYAL",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,930.0
"SANTHIRAM MED COLL, NANDYAL",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,930.0
"SANTHIRAM MED COLL, NANDYAL",ANAESTHESIOLOGY,ANDHRA PRADESH,ST,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,930.0
"SANTHIRAM MED COLL, NANDYAL",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,930.0
"SV MED COLL, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC_PH,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL_PH,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,ST,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SVIMS, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,211600.0,80904.0,1.0,4000000.0,1257.0
"SVIMS, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,211600.0,80904.0,1.0,4000000.0,1257.0
"SVIMS, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,211600.0,80904.0,1.0,4000000.0,1257.0
"SVIMS, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,211600.0,80904.0,1.0,4000000.0,1257.0
"SVIMS, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,211600.0,80904.0,1.0,4000000.0,1257.0
"SVIMS, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,211600.0,80904.0,1.0,4000000.0,1257.0
"SVIMS, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,211600.0,80904.0,1.0,4000000.0,1257.0
"SVIMS, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,211600.0,80904.0,1.0,4000000.0,1257.0
"SVIMS, TIRUPATI",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,211600.0,80904.0,1.0,4000000.0,1257.0
"VMC, KURNOOL",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,650.0
"VMC, KURNOOL",ANAESTHESIOLOGY,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,650.0
"VMC, KURNOOL",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,650.0
"VMC, KURNOOL",ANAESTHESIOLOGY,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,650.0
"VMC, KURNOOL",ANAESTHESIOLOGY,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,650.0
"ACSR MEDICAL COLLEGE, NELLORE",ANATOMY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Government,48600.0,60823.0,1.0,4000000.0,355.0
"ALLURI SITARAM RAJU, ELURU",ANATOMY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Unknown,70380.0,30000.0,1.0,4000000.0,1200.0
"ANDHRA MED COLL, VIZAG",ANATOMY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",ANATOMY,ANDHRA PRADESH,SC,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"APOLLO IMSR, CHITTOOR",ANATOMY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Private,70380.0,30000.0,1.0,4000000.0,850.0
"GOVT MED COLL, ANANTHAPURAM",ANATOMY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Government,48600.0,60823.0,1.0,4000000.0,500.0
"GOVT MED COLL, ANANTHAPURAM",ANATOMY,ANDHRA PRADESH,GENERAL_PH,State Government,Pre Clinical,Government,48600.0,60823.0,1.0,4000000.0,500.0
"GOVT SIDDHARTHA, VIJAYWADA",ANATOMY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Government,48600.0,60823.0,1.0,4000000.0,707.0
"GOVT SIDDHARTHA, VIJAYWADA",ANATOMY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Government,48600.0,60823.0,1.0,4000000.0,707.0
"GOVT SIDDHARTHA, VIJAYWADA",ANATOMY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Government,48600.0,60823.0,1.0,4000000.0,707.0
"GUNTUR MED COLL, GUNTUR",ANATOMY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1170.0
"GUNTUR MED COLL, GUNTUR",ANATOMY,ANDHRA PRADESH,SC,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1170.0
"GUNTUR MED COLL, GUNTUR",ANATOMY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1170.0
"KURNOOL MED COLL, KURNOOL",ANATOMY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1150.0
"KURNOOL MED COLL, KURNOOL",ANATOMY,ANDHRA PRADESH,SC,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1150.0
"RAJIV GANDHI IMS, KADAPA",ANATOMY,ANDHRA PRADESH,ST,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",ANATOMY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",ANATOMY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, SRIKAKULAM",ANATOMY,ANDHRA PRADESH,OBC,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,532.0
"SV MED COLL, TIRUPATI",ANATOMY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",ANATOMY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SVIMS, TIRUPATI",ANATOMY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Unknown,211600.0,80904.0,1.0,4000000.0,1257.0
"SVIMS, TIRUPATI",ANATOMY,ANDHRA PRADESH,OBC,State Government,Pre Clinical,Unknown,211600.0,80904.0,1.0,4000000.0,1257.0
"ALLURI SITARAM RAJU, ELURU",BIOCHEMISTRY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Unknown,70380.0,30000.0,1.0,4000000.0,1200.0
"ANDHRA MED COLL, VIZAG",BIOCHEMISTRY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",BIOCHEMISTRY,ANDHRA PRADESH,OBC,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",BIOCHEMISTRY,ANDHRA PRADESH,OBC,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",BIOCHEMISTRY,ANDHRA PRADESH,OBC,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",BIOCHEMISTRY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"DR PSI MED COLL, CHINOUTPALLI",BIOCHEMISTRY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Unknown,70380.0,28000.0,1.0,4000000.0,790.0
"GOVT MED COLL, ANANTHAPURAM",BIOCHEMISTRY,ANDHRA PRADESH,GENERAL,State Government,Pre Clinical,Government,48600.0,60823.0,1.0,4000000.0,500.0
